Logger description: 
Log period: 0.1 s
Statistics period: 0.01 s
Statistics window: 0.1 s
Maximum duration: 
Time,Time,Time,GearOilInTemp,GearOilOutTemp,RoomTemp,TOilLEWAct,TOilLEWDem,Dyno2,Dyno1Power,Dyno1Speed,Dyno1Torque,Dyno2Power,Dyno2Speed,Dyno2Torque,Efficiency,Efficiency10kNm,GearOilInTemp_Avg,GearOilOutTemp_Avg,RoomTemp_Avg,TOilLEWAct_Avg,TOilLEWDem_Avg,Dyno2_Avg,Dyno1Power_Avg,Dyno1Speed_Avg,Dyno1Torque_Avg,Dyno2Power_Avg,Dyno2Speed_Avg,Dyno2Torque_Avg,Efficiency_Avg,Efficiency10kNm_Avg
Date,Time,ms,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average
4/22/2015,9:51:00,352.9,56.599839615076576,,,90.346847354472288,90,-3324.9739412636727,302247.10594021127,1450.4646927635613,1989.8776379293413,-298281.02044142334,882.40300115578009,-3227.9739827425833,0.98759067412812351,0.99026452042026636,56.663993584600405,,,90.346847354472288,90.000000000000057,-3245.4606066418955,303255.60154139472,1449.903642994037,1997.2909189088582,-299699.47822332068,882.43149213141396,-3243.2192966263669,0.98759067412812607,0.9902645204202607
4/22/2015,9:51:00,453.1,56.551724137931387,,,90.346847354472288,90,-3245.3597495591648,301154.25723021006,1450.6997784658756,1982.3614527070197,-297075.75598856824,882.19153049457748,-3215.7013576293662,0.98768676854117277,0.99054480191478966,56.575781876500741,,,90.346847354472288,90.000000000000057,-3223.856240748954,302594.6446818274,1449.8483198015565,1993.0141057712754,-299144.23324955587,882.48704972162989,-3237.0057786236894,0.9876867685411751,0.99054480191478445
4/22/2015,9:51:00,552.9,56.391339214114225,,,90.346847354472288,90,-3108.4847231894582,303377.76408686209,1449.1758997730615,1999.0977266245811,-300190.1145132017,882.47513797829606,-3248.3684946559838,0.98769337174832406,0.9909174418386848,56.471531676019595,,,90.346847354472288,90.000000000000057,-3249.5865602953809,302368.54670730577,1449.7524926720203,1991.6569000033255,-298647.09613594867,882.54128287846208,-3231.4276734050395,0.98769337174832772,0.99091744183867836
4/22/2015,9:51:00,652.9,56.263031275060541,,,90.346847354472288,90,-3182.687340931885,304706.64896194858,1449.6362070658472,2007.2168095229517,-301665.55090450594,882.4359873515541,-3264.4790744145757,0.98788277758828413,0.98879983535040372,56.327185244584143,,,90.346847354472288,90.000000000000057,-3284.7766207600048,304243.40983818256,1450.0143077011705,2003.644127729634,-300527.75976511434,882.61288531992204,-3251.5137050147746,0.98788277758828735,0.98879983535039817
4/22/2015,9:51:00,753.0,56.166800320770221,,,90.273602961600432,90,-3268.5628897294964,303029.09714806313,1450.029559404499,1995.6246436077488,-299723.37085367506,882.58437669979253,-3242.916413945552,0.98809185138661337,0.98706464438554953,56.214915797912226,,,90.273602961600432,90.000000000000057,-3211.4540124184009,302552.21420763806,1450.0903242273996,1992.4015464462507,-298909.19893248467,882.39323074862932,-3234.8079394617994,0.98809185138661648,0.98706464438554353
4/22/2015,9:51:00,853.0,56.102646351243322,,,90.236980765164503,90,-3172.9784274094091,303673.72814019723,1449.7071403879945,2000.3146942238939,-299876.19658120879,882.69082295276473,-3244.1786700698681,0.98817706802942928,0.99058296622563535,56.134723336003617,,,90.236980765164503,90.000000000000057,-3240.0584809245297,302981.70368836675,1449.7244381073342,1995.7329790411193,-299373.64466294227,882.51560067653179,-3239.3848314606607,0.9881770680294325,0.99058296622563025
4/22/2015,9:51:00,953.4,55.974338412189638,,,90.200358568728575,90,-3328.1552695307214,303146.54930960125,1449.5082595294164,1997.1161179669662,-299653.14184042782,882.46259995063519,-3242.6039634714557,0.98799111579568966,0.9886118263158874,56.03849238171324,,,90.200358568728575,90.000000000000057,-3233.2555020541513,303520.79543883225,1449.657500219183,1999.3759428482604,-299822.67728857911,882.52016877942879,-3244.2267988614685,0.98799111579569343,0.98861182631588151
4/22/2015,9:51:01,53.0,55.781876503608999,,,90.200358568728575,90,-3316.9089970380273,302648.19092591439,1450.4758462282737,1992.5029042957965,-298550.00449808955,882.89152247170682,-3229.0971948369493,0.98790757991628042,0.99225295075999054,55.878107457896249,,,90.200358568728575,90.000000000000057,-3212.1660423557469,302491.73342592985,1449.9710713926479,1992.1669438581921,-298810.50601880951,882.48131443878333,-3233.4166878300339,0.9879075799162832,0.99225295075998454
4/22/2015,9:51:01,153.1,55.685645549318735,,,90.200358568728575,90,-3214.1284252577998,303938.52907069901,1450.2995311203254,2001.2411888589986,-299736.40157120314,882.77733203007597,-3242.348542747292,0.98773241936770084,0.99447974786120452,55.733761026460797,,,90.200358568728575,90.000000000000057,-3234.0364423478668,303832.01696045487,1449.9884477018393,2000.9693624266777,-299902.21451229154,882.62342510279859,-3244.7078026769755,0.98773241936770384,0.9944797478611983
4/22/2015,9:51:01,253.3,55.557337610264995,,,90.273602961600432,90,-3318.2412632671912,302760.44357731187,1449.0287704643729,1995.2324819298872,-298683.03859119362,882.30730125772732,-3232.6751875496479,0.98764764989191245,0.99082678380521827,55.621491579788653,,,90.273602961600432,90.000000000000057,-3246.3123240266477,303343.17894482653,1449.628439806178,1998.2377256290486,-299821.65163498477,882.5010482691016,-3244.2978944599408,0.98764764989191478,0.99082678380521239
