Logger description: 
Log period: 0.1 s
Statistics period: 0.01 s
Statistics window: 0.1 s
Maximum duration: 
Time,Time,Time,GearOilInTemp,GearOilOutTemp,RoomTemp,TOilLEWAct,TOilLEWDem,Dyno2,Dyno1Power,Dyno1Speed,Dyno1Torque,Dyno2Power,Dyno2Speed,Dyno2Torque,Efficiency,Efficiency10kNm,GearOilInTemp_Avg,GearOilOutTemp_Avg,RoomTemp_Avg,TOilLEWAct_Avg,TOilLEWDem_Avg,Dyno2_Avg,Dyno1Power_Avg,Dyno1Speed_Avg,Dyno1Torque_Avg,Dyno2Power_Avg,Dyno2Speed_Avg,Dyno2Torque_Avg,Efficiency_Avg,Efficiency10kNm_Avg
Date,Time,ms,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average
4/22/2015,13:39:14,157.9,65.451638689048991,,,88.515737532675871,90,-2569.5548674171118,304506.59271929349,1453.9241652084006,1999.9831048299334,-303893.2070284384,1132.783818353902,-2561.8006871376883,0.99608199945611775,0.98791137243799543,65.440447641906303,,,88.515737532675871,90.000000000000057,-2532.2602261771494,304966.27874836029,1453.9347727681366,2002.9881294374886,-303958.7785736642,1132.9294786727348,-2562.0239255923566,0.99608199945609144,0.98791137243800153
4/22/2015,13:39:14,257.8,65.451638689048991,,,88.552359729111799,90,-2572.7544737730377,304470.06518361409,1454.5000028131904,1998.9514941392881,-303554.03234082728,1133.0586409920786,-2558.320796188561,0.99631699601517709,0.99078802322343484,65.451638689068886,,,88.523061971963045,90.000000000000057,-2533.9756442072967,303345.91772011464,1454.1912896990259,1991.9957922251306,-302280.91316532495,1132.7967671678614,-2548.1789430057402,0.99631699601514967,0.99078802322344006
4/22/2015,13:39:14,357.8,65.46762589928079,,,88.552359729111799,90,-2526.8063167869914,304070.39138195198,1452.4936035573987,1999.0851202841454,-303643.82377916144,1133.0301396032439,-2559.1419224223205,0.99659204329704754,0.98955850724860306,65.4564348521385,,,88.552359729111799,90.000000000000057,-2510.5240468015922,304049.84786311223,1454.0406564043879,1996.8241074628761,-303104.22633319977,1132.8121808352396,-2555.0852518332476,0.99659204329702078,0.98955850724860883
4/22/2015,13:39:14,458.0,65.46762589928079,,,88.442493139804014,90,-2560.4272490013113,303195.69261375902,1455.2153055761305,1989.6063360004062,-301661.60542198591,1132.8639511813203,-2542.8085478692169,0.99689899918027447,0.99182146068059607,65.467625899301083,,,88.53038641125022,90.000000000000057,-2521.0252677424423,303813.08545645664,1454.0328904248836,1995.2800917157515,-302895.84319130826,1132.7723917420024,-2553.4185941790147,0.99689899918024771,0.99182146068060173
4/22/2015,13:39:14,557.8,65.499600319744445,,,88.479115336239943,90,-2558.8312709036109,304188.25652189326,1453.4188340429469,1998.5869257505806,-303456.54635745136,1132.88311871422,-2557.8954387385406,0.99680744111443176,0.99707209281523956,65.477218225440083,,,88.449817579091189,90.000000000000057,-2534.843317444579,304461.19273488974,1453.8389000640229,1999.8024329103919,-303756.83887109708,1132.8428511308755,-2560.5177570918031,0.99680744111440589,0.99707209281524523
4/22/2015,13:39:14,657.8,65.515587529976244,,,88.552359729111799,90,-2607.0616081626922,303511.7738534736,1454.3683918153786,1992.8403023833789,-302230.00907745841,1132.8852920509314,-2547.5518253911655,0.99694028395282053,0.99804710492786142,65.504396482834068,,,88.493764214814291,90.000000000000057,-2531.902344556861,303847.49857742281,1453.8634398271438,1995.7375564370748,-302868.51136886858,1132.8192611940597,-2553.0827505407274,0.9969402839527941,0.99804710492786763
4/22/2015,13:39:14,758.0,65.515587529976244,,,88.552359729111799,90,-2442.256056487463,305965.66021721961,1453.1874278584421,2010.5849929506549,-305267.67644936341,1133.0123758697293,-2572.8682602852541,0.9967779979384791,0.99809109215978753,65.51558752999631,,,88.552359729111799,90.000000000000057,-2550.4428683886149,305503.50936360977,1453.8816018735604,2006.5926675746916,-304106.75026869919,1132.8953452098219,-2563.3471132904624,0.99677799793845168,0.99809109215979386
4/22/2015,13:39:14,857.9,65.531574740208043,,,88.405870943368086,90,-2455.9382548455897,304260.14656807855,1453.3302097000769,1999.181162916896,-303845.54922875331,1132.8534708920731,-2561.2414494249288,0.99688466127990194,0.99173472172620136,65.52038369306581,,,88.523061971963045,90.000000000000057,-2502.6820176372767,304542.93377043243,1453.6843337283081,2000.553183825305,-303582.44963040983,1132.9594449770805,-2558.7839725411823,0.99688466127987496,0.99173472172620758
