Logger description: 
Log period: 0.1 s
Statistics period: 0.01 s
Statistics window: 0.1 s
Maximum duration: 
Time,Time,Time,GearOilInTemp,GearOilOutTemp,RoomTemp,TOilLEWAct,TOilLEWDem,Dyno2,Dyno1Power,Dyno1Speed,Dyno1Torque,Dyno2Power,Dyno2Speed,Dyno2Torque,Efficiency,Efficiency10kNm,GearOilInTemp_Avg,GearOilOutTemp_Avg,RoomTemp_Avg,TOilLEWAct_Avg,TOilLEWDem_Avg,Dyno2_Avg,Dyno1Power_Avg,Dyno1Speed_Avg,Dyno1Torque_Avg,Dyno2Power_Avg,Dyno2Speed_Avg,Dyno2Torque_Avg,Efficiency_Avg,Efficiency10kNm_Avg
Date,Time,ms,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average
4/22/2015,10:06:51,189.0,79.136690647481657,,,89.394670247138151,90,-11252.519080970542,152131.74992777815,1450.3662879725755,1001.6443516239731,-147283.62531442847,120.00165014183756,-11720.297334701443,0.96733677409898888,0.97002026942886754,79.136690647480918,,,89.438616882861254,90.000000000000057,-11733.805724104999,152150.64645086182,1450.0039653782631,1002.0195126935571,-147594.88397398562,120.21025444798183,-11724.64992739453,0.96733677409899066,0.97002026942886665
4/22/2015,10:06:51,289.0,79.136690647481657,,,89.394670247138151,90,-11822.861312075591,152213.25080192613,1449.0257653552847,1003.1080957324368,-147505.867486734,120.1280899893633,-11725.627843238248,0.96794531497950498,0.96649166916425511,79.136690647480918,,,89.394670247138151,90.000000000000057,-11735.446924929483,151491.6861268545,1449.8484815141592,997.78658370092342,-146615.15781964778,119.99126930222147,-11668.085360192952,0.96794531497950764,0.96649166916425422
4/22/2015,10:06:51,389.0,79.136690647481657,,,89.321425854266295,90,-11810.815154095963,152704.78543631433,1450.1885881211319,1005.5404504650525,-147456.2268338578,120.18333969436384,-11716.293181719011,0.96817961105153671,0.97015542329762494,79.136690647480918,,,89.365372489989397,90.000000000000057,-11682.130722843827,152220.420647191,1449.7267100663717,1002.6703679685559,-147189.0069998648,120.04314270297617,-11708.702894666929,0.96817961105154082,0.97015542329762439
4/22/2015,10:06:51,489.0,79.136690647481657,,,89.321425854266295,90,-11854.197685203881,151901.70066177083,1450.1153006104828,1000.3027971999934,-146446.82106955972,119.94553417694985,-11659.159617696134,0.96793266203158423,0.97033757072319071,79.136690647480918,,,89.321425854266295,90.000000000000057,-11663.264871820122,152653.65576363989,1449.9824811436788,1005.3470230078167,-147506.79248297948,120.11865897965089,-11726.537415803055,0.96793266203158779,0.97033757072319005
4/22/2015,10:06:51,589.0,79.136690647481657,,,89.394670247138151,90,-11661.891690109402,151575.63380693481,1448.8140977162923,999.05204169477861,-146995.89927262196,119.87141776656362,-11710.109592114219,0.96795905660165038,0.97128211025260802,79.136690647480918,,,89.350723611415049,90.000000000000057,-11714.27485465346,151613.65415627119,1448.9960001545298,999.17722644011315,-147164.50683375279,120.08753127969881,-11702.425204538096,0.96795905660165338,0.97128211025260724
4/22/2015,10:06:51,689.0,79.136690647481657,,,89.394670247138151,90,-11509.928637378671,152814.76670247637,1450.161872134426,1006.2832004679561,-148556.99391815107,120.55097591560458,-11767.75869296925,0.96873404755821901,0.96946108666331476,79.136690647480918,,,89.394670247138151,90.000000000000057,-11761.907325634098,152067.74211108207,1448.9337285493809,1002.2126615857897,-147531.54463282879,120.0812281873868,-11732.211290353234,0.96873404755822157,0.96946108666331532
4/22/2015,10:06:51,789.1,79.136690647481657,,,89.321425854266295,90,-12056.763684452837,152156.32485379017,1448.6162411411788,1003.0164180997955,-147005.37632958838,119.98811013393981,-11699.475361927713,0.96952753538701186,0.96944717376414491,79.136690647480918,,,89.365372489989397,90.000000000000057,-11684.993412591208,152240.22323604705,1449.4345446318771,1003.0026083828022,-146905.77031329754,119.94047737950743,-11696.160392066013,0.96952753538701564,0.9694471737641448
4/22/2015,10:06:51,889.1,79.136690647481657,,,89.321425854266295,90,-11652.850427397851,151255.25605449878,1448.2697851759283,997.31508242904647,-146764.94987291755,119.9132069576396,-11687.637002233098,0.96895370466602415,0.97114080356101706,79.136690647480918,,,89.321425854266295,90.000000000000057,-11622.972582211147,151855.3333851826,1448.5300658737581,1001.091738246629,-147251.86468340125,119.99635574617736,-11718.257838422109,0.96895370466602748,0.97114080356101673
