Logger description: 
Log period: 0.1 s
Statistics period: 0.01 s
Statistics window: 0.1 s
Maximum duration: 
Time,Time,Time,GearOilInTemp,GearOilOutTemp,RoomTemp,TOilLEWAct,TOilLEWDem,Dyno2,Dyno1Power,Dyno1Speed,Dyno1Torque,Dyno2Power,Dyno2Speed,Dyno2Torque,Efficiency,Efficiency10kNm,GearOilInTemp_Avg,GearOilOutTemp_Avg,RoomTemp_Avg,TOilLEWAct_Avg,TOilLEWDem_Avg,Dyno2_Avg,Dyno1Power_Avg,Dyno1Speed_Avg,Dyno1Torque_Avg,Dyno2Power_Avg,Dyno2Speed_Avg,Dyno2Torque_Avg,Efficiency_Avg,Efficiency10kNm_Avg
Date,Time,ms,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real,°C,°C,°C,°C,°C,Nm,W,rpm,Nm,W,rpm,Nm,Real,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average,Average
4/22/2015,9:02:41,216.4,78.145483613109207,,,89.87075880080522,90,-12501.298600404873,303664.98301726568,1447.5096839723353,2003.2936688265206,-296121.81563760189,252.57895970759734,-11195.528900102674,0.97335929906383345,0.95961750457639605,78.132693844924233,,,89.87075880080522,90.000000000000057,-11271.512024923421,301654.22293912573,1449.0578777161413,1987.9063174696944,-292548.25081883156,252.51723544456308,-11063.174403730794,0.97335929906383589,0.95961750457639661
4/22/2015,9:02:41,316.4,78.145483613109207,,,89.87075880080522,90,-10565.320689341166,301630.34658783278,1450.1397918883183,1986.2620520245268,-291849.75046350999,252.61554065976134,-11032.416367993295,0.97321229789904262,0.9685769391378416,78.145483613110002,,,89.87075880080522,90.000000000000057,-10565.637558580125,302897.25455480942,1449.4765221551643,1995.5225451649017,-294749.44903736387,253.55217876561707,-11100.770596356035,0.97321229789904484,0.96857693913784204
4/22/2015,9:02:41,416.4,78.145483613109207,,,89.944003193677077,90,-11126.217904645911,304043.87336167489,1447.2505332317717,2006.1523938468215,-298063.58324140607,254.04082889846163,-11204.094908896666,0.9729372196970888,0.97470412654532534,78.145483613110002,,,89.914705436528322,90.000000000000057,-11916.853623721801,304959.08884820511,1447.9160736962294,2011.2701503949097,-296731.46020897815,252.57723709955008,-11218.602507998152,0.97293721969709124,0.97470412654532479
4/22/2015,9:02:41,516.7,78.145483613109207,,,89.944003193677077,90,-11971.955126935553,300819.48351690057,1449.5279899303503,1981.7585357161461,-290999.94872760592,251.79511314534122,-11036.13482428942,0.97314209073453628,0.97394778240612467,78.145483613110002,,,89.944003193677077,90.000000000000057,-10276.154618049297,301141.14182569564,1449.7987735559382,1983.5110713605143,-292141.10680379154,253.24205132902912,-11015.904715465664,0.97314209073453795,0.97394778240612323
4/22/2015,9:02:41,616.7,78.145483613109207,,,90.053869782984862,90,-9794.7812347790896,303313.07482469385,1449.7968910737088,1997.8153682065383,-295128.85797168547,254.02093587458265,-11094.648502149606,0.97268124343180995,0.97651646557644622,78.145483613110002,,,90.009923147261759,90.000000000000057,-11461.655923211391,304240.11734601745,1448.9363732215113,2005.1110948762603,-296453.58611543512,253.39993823647387,-11171.732903392382,0.97268124343181184,0.97651646557644545
4/22/2015,9:02:41,716.7,78.145483613109207,,,90.053869782984862,90,-12360.394623692762,306222.33042844414,1448.2355431089259,2019.1521111897318,-297926.39495685505,252.54829943179681,-11265.122404295677,0.97251806579515865,0.97672702007918588,78.145483613110002,,,90.053869782984862,90.000000000000057,-11366.440610208028,304371.86768221564,1449.1913073312621,2005.6343381003048,-295364.74511240917,252.61303258238144,-11165.500914448485,0.97251806579516098,0.97672702007918522
4/22/2015,9:02:41,816.6,78.145483613109207,,,89.980625390113005,90,-10277.202978868176,301865.89954439504,1451.4238788654591,1986.0545535847041,-291307.98497919185,253.09704887463272,-10990.986890853037,0.97217388127779014,0.97499093645436197,78.145483613110002,,,90.009923147261759,90.000000000000057,-10473.196179695067,302759.8286331605,1450.3977235111968,1993.3562226085003,-294153.09092750878,253.76350104635137,-11069.171215089731,0.97217388127779236,0.97499093645435975
4/22/2015,9:02:41,916.6,78.145483613109207,,,89.944003193677077,90,-11286.617162728406,305913.76820435992,1450.5696972394549,2013.8717275942779,-298612.33307710418,254.60233495475703,-11199.966933344096,0.97181364196940956,0.97428188309594288,78.145483613110002,,,89.958652072251425,90.000000000000057,-11893.123803232094,304563.19575418346,1450.5122908737515,2005.0606517906781,-295069.92231734225,252.87440250315711,-11142.656484128011,0.97181364196941245,0.9742818830959411
